ac07_id,ac08_id,pc01_state_id,pc01_state_name,adr_district_name,adr_con_name,ac_id,con_id_joint,year,bye_election,winner_net_assets,winner_assets,winner_liabilities,winner_age,winner_any_crim,winner_num_crim,winner_hs_grad,winner_ed,mean_net_assets,mean_assets,mean_liabilities,mean_age,mean_any_crim,mean_num_crim,mean_hs_grad,mean_ed
,2008-28-020,28,andhra pradesh,karimnagar,koratla bye election on-2010,2008-28-020,2008-28-0020,,1.0,16615184.0,17343328.0,728144.0,57.0,1.0,2.0,1.0,12.0,15621550.0,15985622.0,364072.0,69.5,0.5,1.0,0.5,8.5
,2008-28-021,28,andhra pradesh,karimnagar,jagtial,2008-28-021,2008-28-0021,2009.0,0.0,4025900.0,4857500.0,831600.0,48.0,1.0,2.0,1.0,12.0,5638728.0,6402561.5,763833.1,51.285713,0.14285715,0.2857143,0.85714287,13.142858
,2008-28-021,28,andhra pradesh,karimnagar,jagtial,2008-28-021,2008-28-0021,2014.0,0.0,16432000.0,18690000.0,2258000.0,61.0,1.0,1.0,1.0,14.0,7479028.5,8743409.0,1264380.0,43.909092,0.09090909,0.09090909,0.6,10.8
,2008-28-022,28,andhra pradesh,karimnagar,dharmapuri,2008-28-022,2008-28-0022,2009.0,0.0,1641800.0,1641800.0,0.0,50.0,1.0,1.0,1.0,12.0,1053693.0,1480061.5,426368.5,42.833332,0.33333334,0.33333334,0.6,10.0
,2008-28-022,28,andhra pradesh,karimnagar,dharmapuri,2008-28-022,2008-28-0022,2010.0,1.0,1941434.0,2661434.0,720000.0,51.0,1.0,3.0,1.0,12.0,4148641.2,5336144.5,1187503.4,48.0,0.6666667,1.3333334,1.0,12.666667
,2008-28-022,28,andhra pradesh,karimnagar,dharmapuri,2008-28-022,2008-28-0022,2014.0,0.0,5710000.0,5710000.0,0.0,55.0,1.0,2.0,1.0,12.0,3426042.2,4482263.5,1056221.5,39.583332,0.16666667,0.25,0.6,10.3
,2008-28-022,28,andhra pradesh,karimnagar,dharmapuri bye election on-2010,2008-28-022,2008-28-0022,,1.0,1941434.0,2661434.0,720000.0,51.0,1.0,3.0,1.0,12.0,4148641.2,5336144.5,1187503.4,48.0,0.6666667,1.3333334,1.0,12.666667
,2008-28-023,28,andhra pradesh,karimnagar,ramagundam,2008-28-023,2008-28-0023,2009.0,0.0,30890000.0,36390000.0,5500000.0,60.0,0.0,0.0,1.0,14.0,2860474.2,3367938.5,507464.28,42.357143,0.071428575,0.14285715,0.42857143,8.714286
,2008-28-023,28,andhra pradesh,karimnagar,ramagundam,2008-28-023,2008-28-0023,2014.0,0.0,55790804.0,66714230.0,10923427.0,65.0,0.0,0.0,1.0,14.0,7448171.0,8716182.0,1268010.9,44.72,0.16,0.28,0.6956522,10.913043
,2008-28-024,28,andhra pradesh,karimnagar,manthani,2008-28-024,2008-28-0024,2009.0,0.0,5789887.0,5789887.0,0.0,39.0,1.0,1.0,1.0,14.0,2039584.5,2138879.2,99294.7,38.9,0.5,0.9,0.6,11.2
,2008-28-024,28,andhra pradesh,karimnagar,manthani,2008-28-024,2008-28-0024,2014.0,0.0,4221219.0,7180792.0,2959573.0,41.0,1.0,6.0,0.0,10.0,15274174.0,15960460.0,686285.9,42.555557,0.22222222,0.7777778,0.5555556,12.0
,2008-28-025,28,andhra pradesh,karimnagar,peddapalle,2008-28-025,2008-28-0025,2009.0,0.0,8413500.0,9113500.0,700000.0,42.0,0.0,0.0,1.0,12.0,8903148.0,9389310.0,486161.5,46.916668,0.16666667,0.16666667,0.41666666,9.166667
,2008-28-025,28,andhra pradesh,karimnagar,peddapalle,2008-28-025,2008-28-0025,2014.0,0.0,152405470.0,172787820.0,20382356.0,60.0,1.0,1.0,1.0,14.0,29503336.0,35245244.0,5741910.5,42.46154,0.23076923,0.61538464,0.6666667,10.666667
,2008-28-026,28,andhra pradesh,karimnagar,karimnagar,2008-28-026,2008-28-0026,2009.0,0.0,62371250.0,63095692.0,724447.0,41.0,1.0,6.0,1.0,14.0,16099613.0,16968394.0,868780.7,40.75,0.29411766,0.8235294,0.6875,12.25
,2008-28-026,28,andhra pradesh,karimnagar,karimnagar,2008-28-026,2008-28-0026,2014.0,0.0,126135256.0,147932580.0,21797316.0,46.0,1.0,8.0,1.0,14.0,32220438.0,34376796.0,2156359.8,43.666668,0.16666667,1.0833334,0.5833333,11.25
,2008-28-027,28,andhra pradesh,karimnagar,choppadandi,2008-28-027,2008-28-0027,2009.0,0.0,10934732.0,11968669.0,1033937.0,53.0,1.0,1.0,1.0,12.0,1324699.2,1428875.2,104176.0,39.333332,0.16666667,0.16666667,0.5,9.5
,2008-28-027,28,andhra pradesh,karimnagar,choppadandi,2008-28-027,2008-28-0027,2014.0,0.0,14863000.0,15215000.0,352000.0,39.0,0.0,0.0,0.0,10.0,42838748.0,43316348.0,477600.0,44.533333,0.2,0.2,0.73333335,12.133333
,2008-28-028,28,andhra pradesh,karimnagar,vemulawada,2008-28-028,2008-28-0028,2009.0,0.0,22647756.0,29547484.0,6899729.0,53.0,0.0,0.0,1.0,14.0,7631341.0,9487498.0,1856156.8,48.5,0.25,0.25,0.625,11.75
,2008-28-028,28,andhra pradesh,karimnagar,vemulawada,2008-28-028,2008-28-0028,2010.0,1.0,20578480.0,27799064.0,7220584.0,54.0,0.0,0.0,1.0,14.0,8620259.0,11482147.0,2861888.2,44.666668,0.0,0.0,1.0,14.0
,2008-28-028,28,andhra pradesh,karimnagar,vemulawada,2008-28-028,2008-28-0028,2014.0,0.0,36394250.0,42750000.0,6355754.0,58.0,1.0,1.0,1.0,14.0,7086159.0,7989698.0,903539.44,44.555557,0.22222222,0.22222222,0.875,12.75
,2008-28-028,28,andhra pradesh,karimnagar,vemulawada bye election on-2010,2008-28-028,2008-28-0028,,1.0,20578480.0,27799064.0,7220584.0,54.0,0.0,0.0,1.0,14.0,8620259.0,11482147.0,2861888.2,44.666668,0.0,0.0,1.0,14.0
,2008-28-029,28,andhra pradesh,karimnagar,sircilla,2008-28-029,2008-28-0029,2009.0,0.0,36341500.0,42091000.0,5749501.0,33.0,0.0,0.0,1.0,14.0,6368533.0,7093130.5,724597.5,45.125,0.125,0.125,0.54545456,10.272727
,2008-28-029,28,andhra pradesh,karimnagar,sircilla,2008-28-029,2008-28-0029,2010.0,1.0,38968936.0,39252040.0,283105.0,34.0,1.0,1.0,1.0,14.0,38968936.0,39252040.0,283105.0,34.0,1.0,1.0,1.0,14.0
,2008-28-029,28,andhra pradesh,karimnagar,sircilla,2008-28-029,2008-28-0029,2014.0,0.0,59580708.0,79879750.0,20299042.0,38.0,1.0,4.0,1.0,14.0,19090560.0,22471342.0,3380782.5,44.666668,0.44444445,1.2222222,0.8888889,12.222222
,2008-28-030,28,andhra pradesh,karimnagar,manakondur,2008-28-030,2008-28-0030,2009.0,0.0,4849000.0,4999000.0,150000.0,53.0,0.0,0.0,1.0,14.0,2787503.0,3016914.2,229411.42,40.5,0.16666667,0.16666667,0.7777778,12.222222
,2008-28-030,28,andhra pradesh,karimnagar,manakondur,2008-28-030,2008-28-0030,2014.0,0.0,3900000.0,5700000.0,1800000.0,48.0,0.0,0.0,1.0,14.0,6746562.0,7584348.0,837786.06,42.23077,0.0,0.0,0.9230769,12.769231
,2008-28-031,28,andhra pradesh,karimnagar,huzurabad,2008-28-031,2008-28-0031,2009.0,0.0,48196910.0,76629000.0,28432090.0,45.0,1.0,1.0,1.0,12.0,5686823.0,7865709.5,2178886.8,37.42857,0.14285715,0.2857143,0.7,10.2
,2008-28-031,28,andhra pradesh,karimnagar,huzurabad,2008-28-031,2008-28-0031,2010.0,1.0,67148470.0,79609000.0,12460527.0,46.0,1.0,3.0,1.0,12.0,32074366.0,37745210.0,5670842.5,46.666668,0.6666667,1.3333334,1.0,12.666667
,2008-28-031,28,andhra pradesh,karimnagar,huzurabad,2008-28-031,2008-28-0031,2014.0,0.0,74783224.0,145103100.0,70319880.0,50.0,1.0,9.0,1.0,12.0,23171190.0,31134184.0,7962994.0,41.11111,0.33333334,1.3333334,0.7777778,11.555555
,2008-28-031,28,andhra pradesh,karimnagar,huzurabad bye election on-2010,2008-28-031,2008-28-0031,,1.0,67148470.0,79609000.0,12460527.0,46.0,1.0,3.0,1.0,12.0,32074366.0,37745210.0,5670842.5,46.666668,0.6666667,1.3333334,1.0,12.666667
,2008-28-032,28,andhra pradesh,karimnagar,husnabad,2008-28-032,2008-28-0032,2009.0,0.0,9549846.0,11679000.0,2129154.0,51.0,0.0,0.0,1.0,12.0,6432207.5,6641403.5,209195.86,42.285713,0.071428575,0.071428575,0.6363636,10.818182
,2008-28-032,28,andhra pradesh,karimnagar,husnabad,2008-28-032,2008-28-0032,2014.0,0.0,18159156.0,21949948.0,3790792.0,45.0,0.0,0.0,1.0,14.0,6511801.0,7408801.5,897000.7,43.923077,0.0,0.0,0.61538464,10.692307
,2008-28-033,28,andhra pradesh,medak,siddipet,2008-28-033,2008-28-0033,2009.0,0.0,6168961.0,7129319.0,960358.0,37.0,0.0,0.0,1.0,12.0,2907329.0,3292036.5,384707.38,42.81818,0.18181819,0.27272728,0.72727275,11.272727
,2008-28-033,28,andhra pradesh,medak,siddipet,2008-28-033,2008-28-0033,2010.0,1.0,6076983.0,6711684.0,634701.0,38.0,0.0,0.0,1.0,12.0,5834316.5,6320883.5,486567.0,43.333332,0.6666667,0.6666667,0.6666667,11.333333
,2008-28-033,28,andhra pradesh,medak,siddipet,2008-28-033,2008-28-0033,2014.0,0.0,27433296.0,29659608.0,2226313.0,42.0,1.0,5.0,1.0,12.0,7112659.5,7559127.0,446467.56,43.11111,0.22222222,0.6666667,0.6666667,11.111111
,2008-28-033,28,andhra pradesh,medak,siddipet bye election on-2010,2008-28-033,2008-28-0033,,1.0,6076983.0,6711684.0,634701.0,38.0,0.0,0.0,1.0,12.0,5834316.5,6320883.5,486567.0,43.333332,0.6666667,0.6666667,0.6666667,11.333333
,2008-28-034,28,andhra pradesh,medak,medak,2008-28-034,2008-28-0034,2009.0,0.0,22775916.0,26925916.0,4150000.0,40.0,0.0,0.0,1.0,14.0,2994706.2,3650293.8,655587.4,37.76923,0.0,0.0,0.6923077,10.0
,2008-28-034,28,andhra pradesh,medak,medak,2008-28-034,2008-28-0034,2014.0,0.0,11612878.0,12200878.0,588000.0,44.0,1.0,1.0,1.0,14.0,37536156.0,37960884.0,424729.44,54.555557,0.22222222,0.33333334,0.7777778,12.0
,2008-28-035,28,andhra pradesh,medak,narayankhed,2008-28-035,2008-28-0035,2009.0,0.0,10126336.0,10576336.0,450000.0,61.0,0.0,0.0,1.0,14.0,6562464.5,8126537.5,1564073.0,46.444443,0.22222222,0.22222222,0.7777778,11.333333
,2008-28-035,28,andhra pradesh,medak,narayankhed,2008-28-035,2008-28-0035,2014.0,0.0,14920467.0,15400467.0,480000.0,66.0,0.0,0.0,1.0,14.0,27734398.0,28405240.0,670842.4,45.75,0.25,0.375,1.0,13.5
,2008-28-036,28,andhra pradesh,medak,andole,2008-28-036,2008-28-0036,2009.0,0.0,6629000.0,6629000.0,0.0,50.0,0.0,0.0,,,2770105.2,2838084.5,67979.29,42.57143,0.14285715,0.14285715,0.5,12.0
,2008-28-036,28,andhra pradesh,medak,andole,2008-28-036,2008-28-0036,2014.0,0.0,14021000.0,14021000.0,0.0,59.0,1.0,1.0,1.0,12.0,14895852.0,32484136.0,17588284.0,51.0,0.2,0.2,0.8,12.0
,2008-28-037,28,andhra pradesh,medak,narsapur,2008-28-037,2008-28-0037,2009.0,0.0,2462800.0,2462800.0,0.0,41.0,0.0,0.0,,,583244.44,586866.7,3622.2222,38.88889,0.22222222,0.33333334,0.42857143,9.142858
,2008-28-037,28,andhra pradesh,medak,narsapur,2008-28-037,2008-28-0037,2014.0,0.0,4736172.0,4813600.0,77428.0,59.0,0.0,0.0,1.0,12.0,14731040.0,15010213.0,279173.75,40.25,0.125,0.375,0.625,10.5
,2008-28-038,28,andhra pradesh,medak,zahirabad,2008-28-038,2008-28-0038,2009.0,0.0,16564045.0,21780184.0,5216138.0,63.0,0.0,0.0,1.0,14.0,2666651.5,3053768.5,387117.0,42.92857,0.0,0.0,0.5714286,8.857142
,2008-28-038,28,andhra pradesh,medak,zahirabad,2008-28-038,2008-28-0038,2014.0,0.0,205615280.0,208084830.0,2469550.0,69.0,1.0,1.0,1.0,14.0,23028856.0,23416998.0,388140.9,49.090908,0.18181819,0.18181819,0.6666667,10.888889
,2008-28-039,28,andhra pradesh,medak,sangareddy,2008-28-039,2008-28-0039,2009.0,0.0,384600.0,384600.0,0.0,42.0,0.0,0.0,0.0,10.0,4242697.5,4326870.5,84173.18,39.727272,0.09090909,0.09090909,0.52380955,9.571428
,2008-28-039,28,andhra pradesh,medak,sangareddy,2008-28-039,2008-28-0039,2014.0,0.0,7965584.0,8569184.0,603600.0,54.0,0.0,0.0,0.0,10.0,6254613.0,6925142.0,670529.25,43.076923,0.15384616,0.30769232,0.53846157,11.230769
,2008-28-040,28,andhra pradesh,medak,patancheru,2008-28-040,2008-28-0040,2009.0,0.0,2040000.0,2040000.0,0.0,47.0,0.0,0.0,0.0,10.0,16233159.0,19303192.0,3070032.8,45.357143,0.21428572,0.2857143,0.41666666,9.5
,2008-28-040,28,andhra pradesh,medak,patancheru,2008-28-040,2008-28-0040,2014.0,0.0,72883336.0,78726360.0,5843020.0,47.0,1.0,3.0,0.0,10.0,12622736.0,13284360.0,661623.4,44.785713,0.14285715,0.2857143,0.6923077,11.076923
,2008-28-041,28,andhra pradesh,medak,dubbaka,2008-28-041,2008-28-0041,2009.0,0.0,18072000.0,24672000.0,6600000.0,64.0,0.0,0.0,1.0,12.0,2361250.0,2975833.2,614583.3,43.5,0.0,0.0,0.8333333,11.5
,2008-28-041,28,andhra pradesh,medak,dubbak,2008-28-041,2008-28-0041,2014.0,0.0,4145861.0,4765861.0,620000.0,53.0,1.0,22.0,1.0,12.0,6463146.0,7361746.0,898600.0,46.3,0.2,2.7,0.7,10.8
,2008-28-042,28,andhra pradesh,medak,gajwel,2008-28-042,2008-28-0042,2009.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,,,1857235.0,2123172.5,265937.5,42.375,0.0,0.0,0.0,6.1666665
,2008-28-042,28,andhra pradesh,medak,gajwel,2008-28-042,2008-28-0042,2014.0,0.0,72828850.0,151582460.0,78753620.0,60.0,1.0,2.0,1.0,12.0,14846457.0,25840518.0,10994062.0,48.5,0.3,1.9,0.8,12.0
,2008-28-043,28,andhra pradesh,rangareddy,medchal,2008-28-043,2008-28-0043,2009.0,0.0,271240130.0,271240130.0,0.0,53.0,0.0,0.0,1.0,14.0,27486716.0,28083534.0,596818.2,44.727272,0.0,0.0,0.71428573,12.285714
,2008-28-043,28,andhra pradesh,rangareddy,medchal,2008-28-043,2008-28-0043,2014.0,0.0,31599054.0,31999054.0,400000.0,61.0,1.0,1.0,1.0,12.0,30893722.0,33148670.0,2254947.2,44.555557,0.10526316,0.10526316,0.6111111,9.777778
,2008-28-044,28,andhra pradesh,rangareddy,malkajgiri,2008-28-044,2008-28-0044,2009.0,0.0,19925972.0,29787072.0,9861102.0,49.0,1.0,1.0,0.0,0.0,10887685.0,12250530.0,1362845.8,46.333332,0.11111111,0.11111111,0.375,8.25
,2008-28-044,28,andhra pradesh,rangareddy,malkajgiri,2008-28-044,2008-28-0044,2014.0,0.0,27015610.0,28711538.0,1695928.0,56.0,0.0,0.0,0.0,10.0,8710933.0,10683465.0,1972532.2,45.210526,0.08695652,0.2173913,0.65217394,11.217391
,2008-28-045,28,andhra pradesh,rangareddy,quthbullapur,2008-28-045,2008-28-0045,2009.0,0.0,44582184.0,44582184.0,0.0,43.0,0.0,0.0,0.0,10.0,43341052.0,43515496.0,174443.08,39.785713,0.071428575,0.071428575,0.6,11.1
,2008-28-045,28,andhra pradesh,rangareddy,quthbullapur,2008-28-045,2008-28-0045,2014.0,0.0,47542772.0,57031772.0,9489000.0,36.0,1.0,1.0,1.0,14.0,17588500.0,19611250.0,2022751.4,43.565216,0.2173913,0.2173913,0.54545456,11.090909
,2008-28-046,28,andhra pradesh,rangareddy,kukatpally,2008-28-046,2008-28-0046,2009.0,0.0,20623484.0,20623484.0,0.0,53.0,0.0,0.0,1.0,14.0,8832657.0,10468611.0,1635954.2,42.6,0.13333334,0.4,0.61538464,11.538462
,2008-28-046,28,andhra pradesh,rangareddy,kukatpalle,2008-28-046,2008-28-0046,2014.0,0.0,15429142.0,15540435.0,111293.0,47.0,0.0,0.0,0.0,8.0,6438139.0,7705666.5,1267527.4,43.13793,0.03448276,0.06896552,0.44444445,10.37037
,2008-28-047,28,andhra pradesh,rangareddy,uppal,2008-28-047,2008-28-0047,2009.0,0.0,16968544.0,17655544.0,687000.0,63.0,0.0,0.0,0.0,8.0,22252596.0,25562558.0,3309961.5,43.35,0.2,0.4,0.5625,11.0
,2008-28-047,28,andhra pradesh,rangareddy,uppal,2008-28-047,2008-28-0047,2014.0,0.0,5331929.0,5331929.0,0.0,48.0,1.0,1.0,1.0,14.0,15288636.0,17300806.0,2012169.5,39.37037,0.25925925,0.37037036,0.5769231,11.038462
,2008-28-048,28,andhra pradesh,rangareddy,ibrahimpatnam,2008-28-048,2008-28-0048,2009.0,0.0,62100000.0,62100000.0,0.0,56.0,0.0,0.0,1.0,12.0,13336048.0,14331514.0,995466.0,43.636364,0.0,0.0,0.4,10.4
,2008-28-048,28,andhra pradesh,rangareddy,ibrahimpatnam,2008-28-048,2008-28-0048,2014.0,0.0,79915000.0,79915000.0,0.0,61.0,1.0,1.0,1.0,12.0,21029700.0,23004380.0,1974680.9,42.086956,0.125,0.16666667,0.8181818,11.954545
,2008-28-049,28,andhra pradesh,rangareddy,lal bahadur nagar,2008-28-049,2008-28-0049,2009.0,0.0,8383000.0,9783000.0,1400000.0,46.0,0.0,0.0,1.0,12.0,1626990.8,6816719.5,5189729.0,40.2,0.0,0.0,0.5,10.166667
,2008-28-049,28,andhra pradesh,rangareddy,lal bahadur nagar,2008-28-049,2008-28-0049,2014.0,0.0,9511828.0,9511828.0,0.0,60.0,0.0,0.0,1.0,14.0,7128496.5,7958544.5,830047.8,41.5,0.03448276,0.1724138,0.6785714,11.571428
,2008-28-050,28,andhra pradesh,rangareddy,maheshwaram,2008-28-050,2008-28-0050,2009.0,0.0,12431200.0,15231200.0,2800000.0,45.0,0.0,0.0,1.0,12.0,6876604.5,10443630.0,3567025.8,45.666668,0.11111111,0.22222222,0.5,9.785714
,2008-28-050,28,andhra pradesh,rangareddy,maheswaram,2008-28-050,2008-28-0050,2014.0,0.0,134550000.0,134550000.0,0.0,66.0,0.0,0.0,1.0,12.0,44779750.0,47330468.0,2550715.5,43.190475,0.14285715,0.33333334,0.52380955,10.285714
,2008-28-051,28,andhra pradesh,rangareddy,rajendranagar,2008-28-051,2008-28-0051,2009.0,0.0,41594156.0,42899156.0,1305000.0,48.0,0.0,0.0,0.0,8.0,3918541.5,4168986.8,250445.23,40.3,0.23809524,0.33333334,0.5,10.25
,2008-28-051,28,andhra pradesh,rangareddy,rajendranagar,2008-28-051,2008-28-0051,2014.0,0.0,63668510.0,63668510.0,0.0,55.0,1.0,1.0,0.0,5.0,8591928.0,9121475.0,529547.06,41.173912,0.17391305,0.2173913,0.6086956,11.347826
,2008-28-052,28,andhra pradesh,rangareddy,serilingampally,2008-28-052,2008-28-0052,2009.0,0.0,137728880.0,137728880.0,0.0,59.0,0.0,0.0,0.0,10.0,30996220.0,31468126.0,471906.44,42.444443,0.0,0.0,0.64285713,11.0
,2008-28-052,28,andhra pradesh,rangareddy,serilingampally,2008-28-052,2008-28-0052,2014.0,0.0,554030400.0,554642560.0,612201.0,53.0,0.0,0.0,0.0,10.0,52903080.0,59520824.0,6617746.5,43.55,0.1,0.2,0.5555556,10.888889
,2008-28-053,28,andhra pradesh,rangareddy,chevella,2008-28-053,2008-28-0053,2009.0,0.0,-185000.0,3315000.0,3500000.0,51.0,0.0,0.0,0.0,2.0,-1377801.0,892199.0,2270000.0,46.3,0.0,0.0,0.5714286,8.142858
,2008-28-053,28,andhra pradesh,rangareddy,chevella,2008-28-053,2008-28-0053,2014.0,0.0,892000.0,1141000.0,249000.0,53.0,0.0,0.0,1.0,12.0,24887268.0,26044988.0,1157720.1,46.583332,0.15384616,0.15384616,0.5,8.666667
,2008-28-054,28,andhra pradesh,rangareddy,pargi,2008-28-054,2008-28-0054,2009.0,0.0,23540372.0,23540372.0,0.0,62.0,0.0,0.0,,,6315089.0,7010654.5,695565.94,46.166668,0.083333336,0.083333336,0.22222222,6.6666665
,2008-28-054,28,andhra pradesh,rangareddy,pargi,2008-28-054,2008-28-0054,2014.0,0.0,128376150.0,136001500.0,7625353.0,49.0,0.0,0.0,1.0,14.0,34327616.0,35658450.0,1330831.4,55.555557,0.0,0.0,0.8888889,11.555555
,2008-28-055,28,andhra pradesh,rangareddy,vicaradab,2008-28-055,2008-28-0055,2009.0,0.0,2275000.0,2275000.0,0.0,44.0,0.0,0.0,1.0,12.0,4429500.0,4598250.0,168750.0,41.166668,0.16666667,0.16666667,0.6,10.2
,2008-28-055,28,andhra pradesh,rangareddy,vicarabad,2008-28-055,2008-28-0055,2014.0,0.0,1908000.0,1908000.0,0.0,60.0,0.0,0.0,1.0,12.0,1331716.6,1737925.0,406208.34,42.416668,0.083333336,0.083333336,0.9166667,12.833333
,2008-28-056,28,andhra pradesh,rangareddy,tandur,2008-28-056,2008-28-0056,2009.0,0.0,29468000.0,29468000.0,0.0,45.0,1.0,2.0,,,7379090.5,7932580.0,553489.7,44.625,0.125,0.1875,0.53846157,10.846154
,2008-28-056,28,andhra pradesh,rangareddy,tandur,2008-28-056,2008-28-0056,2014.0,0.0,373772000.0,373772000.0,0.0,50.0,0.0,0.0,1.0,14.0,63159936.0,63279210.0,119271.43,47.285713,0.14285715,0.14285715,0.71428573,11.714286
,2008-28-057,28,andhra pradesh,hyderabad,musheerabad,2008-28-057,2008-28-0057,2009.0,0.0,146500.0,146500.0,0.0,65.0,0.0,0.0,0.0,10.0,3706087.5,4043566.8,337479.34,46.75,0.15,0.15,0.5882353,11.764706
,2008-28-057,28,andhra pradesh,hyderabad,musheerabad,2008-28-057,2008-28-0057,2014.0,0.0,44709460.0,50090480.0,5381023.0,58.0,0.0,0.0,1.0,14.0,29588136.0,30329768.0,741634.0,46.35,0.2,0.3,0.6,11.15
,2008-28-058,28,andhra pradesh,hyderabad,malakpet,2008-28-058,2008-28-0058,2009.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,,,3286727.5,3508284.2,221556.92,44.714287,0.14285715,0.14285715,0.71428573,11.142858
,2008-28-058,28,andhra pradesh,hyderabad,malakpet,2008-28-058,2008-28-0058,2014.0,0.0,49179476.0,59796364.0,10616889.0,44.0,1.0,3.0,0.0,10.0,7824261.0,8668054.0,843792.6,46.4,0.2,0.33333334,0.6666667,10.866667
,2008-28-059,28,andhra pradesh,hyderabad,amberpet,2008-28-059,2008-28-0059,2009.0,0.0,43561590.0,43561590.0,0.0,45.0,0.0,0.0,,,8204471.0,8458238.0,253766.94,39.375,0.0625,0.125,0.5555556,11.111111
,2008-28-059,28,andhra pradesh,hyderabad,amberpet,2008-28-059,2008-28-0059,2014.0,0.0,64484196.0,64484196.0,0.0,54.0,0.0,0.0,,,33224392.0,34189620.0,965226.2,44.064518,0.032258064,0.032258064,0.56666666,9.633333
,2008-28-060,28,andhra pradesh,hyderabad,khairatabad,2008-28-060,2008-28-0060,2009.0,0.0,72475000.0,73225000.0,750000.0,47.0,0.0,0.0,1.0,14.0,8020873.5,8584548.0,563674.7,46.5625,0.125,0.125,0.84615386,12.153846
,2008-28-060,28,andhra pradesh,hyderabad,khairatabad,2008-28-060,2008-28-0060,2014.0,0.0,14641231.0,56488160.0,41846930.0,60.0,0.0,0.0,0.0,2.0,14810557.0,20276964.0,5466408.5,42.03448,0.06896552,0.1724138,0.5,10.857142
,2008-28-061,28,andhra pradesh,hyderabad,jubilee hills,2008-28-061,2008-28-0061,2009.0,0.0,100412904.0,100412904.0,0.0,29.0,1.0,1.0,0.0,10.0,36763604.0,36855092.0,91486.38,45.0,0.07692308,0.07692308,0.6,11.7
,2008-28-061,28,andhra pradesh,hyderabad,jubilee hills,2008-28-061,2008-28-0061,2014.0,0.0,61498390.0,62498390.0,1000000.0,50.0,1.0,2.0,1.0,12.0,18540016.0,20052326.0,1512310.5,41.47619,0.23809524,0.33333334,0.71428573,11.952381
,2008-28-062,28,andhra pradesh,hyderabad,sanath nagar,2008-28-062,2008-28-0062,2009.0,0.0,197846000.0,198203000.0,357000.0,59.0,0.0,0.0,1.0,14.0,16923306.0,17124038.0,200732.64,44.785713,0.0,0.0,0.5,11.0
,2008-28-062,28,andhra pradesh,hyderabad,sanathnagar,2008-28-062,2008-28-0062,2014.0,0.0,153658270.0,155687310.0,2029040.0,48.0,1.0,4.0,1.0,12.0,36991060.0,38448724.0,1457664.5,39.81818,0.13636364,0.36363637,0.7,11.45
,2008-28-063,28,andhra pradesh,hyderabad,nampalli,2008-28-063,2008-28-0063,2009.0,0.0,62453340.0,64002340.0,1549000.0,55.0,0.0,0.0,1.0,12.0,8317038.0,8575295.0,258257.05,39.04762,0.04761905,0.04761905,0.33333334,9.0
,2008-28-063,28,andhra pradesh,hyderabad,nampally,2008-28-063,2008-28-0063,2014.0,0.0,67395090.0,73667980.0,6272895.0,54.0,0.0,0.0,0.0,10.0,8111202.5,8569198.0,457995.44,41.95652,0.13043478,0.26086956,0.4347826,9.695652
,2008-28-064,28,andhra pradesh,hyderabad,karwan,2008-28-064,2008-28-0064,2009.0,0.0,32630566.0,36080570.0,3450000.0,52.0,1.0,4.0,1.0,12.0,6520272.0,6810142.5,289870.53,47.23077,0.23076923,0.7692308,0.3846154,9.846154
,2008-28-065,28,andhra pradesh,hyderabad,goshamahal,2008-28-065,2008-28-0065,2009.0,0.0,180486620.0,180486620.0,0.0,50.0,0.0,0.0,0.0,10.0,15015193.0,15438763.0,423569.94,44.22222,0.055555556,0.055555556,0.45454547,9.727273
,2008-28-065,28,andhra pradesh,hyderabad,goshamahal,2008-28-065,2008-28-0065,2014.0,0.0,952738.0,952738.0,0.0,36.0,1.0,19.0,0.0,2.0,14319047.0,32483142.0,18164094.0,39.875,0.25,1.5,0.6666667,9.333333
,2008-28-066,28,andhra pradesh,hyderabad,charminar,2008-28-066,2008-28-0066,2009.0,0.0,450177.0,450177.0,0.0,50.0,1.0,3.0,,,8164066.5,8276644.0,112577.91,43.545456,0.09090909,0.27272728,0.25,8.875
,2008-28-066,28,andhra pradesh,hyderabad,charminar,2008-28-066,2008-28-0066,2014.0,0.0,2540982.0,2540982.0,0.0,60.0,1.0,8.0,0.0,10.0,466816.44,466816.44,0.0,45.285713,0.071428575,0.5714286,0.30769232,8.538462
,2008-28-067,28,andhra pradesh,hyderabad,chandrayangutta,2008-28-067,2008-28-0067,2009.0,0.0,64024252.0,81891544.0,17867290.0,37.0,1.0,4.0,1.0,12.0,4780488.0,5971640.5,1191152.6,39.266666,0.2,0.46666667,0.36363637,9.181818
,2008-28-067,28,andhra pradesh,hyderabad,chandrayangutta,2008-28-067,2008-28-0067,2014.0,0.0,114510240.0,175012580.0,60502336.0,43.0,1.0,10.0,1.0,12.0,9872276.0,13435590.0,3563313.8,42.17647,0.1764706,0.8235294,0.4117647,9.6470585
,2008-28-068,28,andhra pradesh,hyderabad,yakutpura,2008-28-068,2008-28-0068,2009.0,0.0,31875000.0,31875000.0,0.0,59.0,0.0,0.0,1.0,12.0,3488470.5,3503855.2,15384.615,44.0,0.07692308,0.07692308,0.41666666,8.833333
